timestamp,DHT_temperature,DHT_humidity,BME_temperature,BME_pressure,BME_humidity
2024-11-30 12:47:19,24.2,20.0,24.42,876.93,29.29
2024-11-30 12:48:19,24.0,20.0,24.26,876.98,29.71
2024-11-30 12:49:19,24.0,20.0,24.13,877.0,29.77
2024-11-30 12:50:19,23.9,20.0,24.02,877.02,29.55
2024-11-30 12:51:19,23.8,20.0,23.96,877.07,29.81
2024-11-30 12:52:19,23.8,20.0,23.86,877.07,29.41
2024-11-30 12:53:19,23.8,20.0,23.81,877.05,29.37
2024-11-30 12:54:19,23.8,20.0,23.73,877.09,29.25
2024-11-30 12:55:19,23.7,20.0,23.69,877.04,30.04
2024-11-30 12:56:19,23.7,20.0,23.67,877.05,29.75
2024-11-30 12:57:19,23.7,20.0,23.66,877.09,30.43
2024-11-30 12:58:19,23.7,20.0,23.63,877.09,29.73
2024-11-30 12:59:19,23.7,20.0,23.61,877.1,29.78
2024-11-30 13:00:19,23.7,20.0,23.59,877.18,30.47
2024-11-30 13:01:19,23.7,20.0,23.56,877.21,30.17
2024-11-30 13:02:19,23.7,20.0,23.53,877.2,29.98
2024-11-30 13:03:19,23.7,20.0,23.5,877.22,29.58
2024-11-30 13:04:19,23.6,20.0,23.5,877.26,29.71
2024-11-30 13:05:19,23.6,20.0,23.49,877.21,30.47
2024-11-30 13:06:19,23.6,20.0,23.5,877.24,30.53
2024-11-30 13:07:19,23.6,20.0,23.49,877.29,30.04
2024-11-30 13:08:19,23.7,20.0,23.48,877.27,30.16
2024-11-30 13:09:19,23.7,20.0,23.48,877.29,30.11
2024-11-30 13:10:19,23.7,20.0,23.47,877.25,29.76
2024-11-30 13:11:19,23.7,20.0,23.5,877.24,29.83
2024-11-30 13:12:19,23.7,20.0,23.51,877.31,29.75
2024-11-30 13:13:19,23.7,20.0,23.5,877.37,29.85
2024-11-30 13:14:19,23.7,20.0,23.51,877.32,29.72
2024-11-30 13:15:19,23.7,20.0,23.49,877.33,30.12
2024-11-30 13:16:19,23.7,20.0,23.5,877.39,30.1
2024-11-30 13:17:19,23.7,20.0,23.5,877.39,30.14
2024-11-30 13:18:19,23.7,20.0,23.49,877.39,29.79
2024-11-30 13:19:19,23.7,20.0,23.46,877.38,29.82
2024-11-30 13:20:19,23.7,20.0,23.47,877.44,29.7
2024-11-30 13:21:19,23.6,20.0,23.45,877.45,29.9
2024-11-30 13:22:19,17.8,20.0,18.79,877.93,29.87
2024-11-30 13:23:19,18.0,20.0,19.0,877.95,30.3
2024-11-30 13:24:19,18.6,20.0,19.16,877.97,30.59
2024-11-30 13:25:19,19.2,20.0,19.34,877.97,31.34
2024-11-30 13:26:19,21.4,20.0,21.25,878.18,31.87
2024-11-30 13:27:19,21.4,20.0,21.27,878.12,31.8
2024-11-30 13:28:19,21.5,20.0,21.31,878.17,31.95
2024-11-30 13:29:19,23.5,20.0,22.5,878.44,30.54
2024-11-30 13:30:19,23.6,20.0,23.21,878.45,29.24
2024-11-30 13:31:19,24.1,20.0,23.65,878.43,28.36
2024-11-30 13:32:19,24.5,20.0,23.99,878.38,27.88
2024-11-30 13:33:19,24.8,20.0,24.3,878.38,27.67
2024-11-30 13:34:19,25.1,20.0,24.54,878.37,27.24
2024-11-30 13:35:19,25.3,20.0,24.75,878.4,27.33
2024-11-30 13:36:19,25.6,20.0,24.92,878.44,26.98
2024-11-30 13:37:19,25.7,20.0,25.08,878.45,26.84
2024-11-30 13:38:19,25.8,20.0,25.18,878.47,26.79
2024-11-30 13:39:19,25.9,20.0,25.26,878.56,26.69
2024-11-30 13:40:19,25.9,20.0,25.34,878.5,26.83
2024-11-30 13:41:19,26.0,20.0,25.43,878.51,26.26
2024-11-30 13:42:19,26.0,20.0,25.51,878.52,26.16
2024-11-30 13:43:19,26.1,20.0,25.58,878.59,26.1
2024-11-30 13:44:19,26.1,20.0,25.64,878.52,26.09
2024-11-30 13:45:19,26.2,20.0,25.7,878.52,26.35
2024-11-30 13:46:19,26.2,20.0,25.71,878.52,25.61
2024-11-30 13:47:19,26.2,20.0,25.75,878.51,26.18
2024-11-30 13:48:19,26.2,20.0,25.79,878.54,26.35
2024-11-30 13:49:19,26.3,20.0,25.8,878.56,26.08
2024-11-30 13:50:19,26.3,20.0,25.77,878.54,26.01
2024-11-30 13:51:19,26.3,20.0,25.76,878.57,25.94
2024-11-30 13:52:19,26.3,20.0,25.78,878.51,25.91
2024-11-30 13:53:19,26.3,20.0,25.78,878.52,25.94
2024-11-30 13:54:19,26.3,20.0,25.79,878.53,25.9
2024-11-30 13:55:19,26.3,20.0,25.8,878.55,25.92
2024-11-30 13:56:19,26.2,20.0,25.79,878.57,25.86
2024-11-30 13:57:19,26.2,20.0,25.8,878.6,25.83
2024-11-30 13:58:19,26.2,20.0,25.8,878.6,25.82
2024-11-30 13:59:19,26.2,20.0,25.8,878.61,25.87
2024-11-30 14:00:19,26.2,20.0,25.8,878.63,25.75
2024-11-30 14:01:19,26.2,20.0,25.81,878.63,25.72
2024-11-30 14:02:19,26.2,20.0,25.8,878.65,25.84
2024-11-30 14:03:19,26.2,20.0,25.8,878.68,25.72
2024-11-30 14:04:19,26.2,20.0,25.8,878.66,25.66
2024-11-30 14:05:19,26.1,20.0,25.8,878.69,25.63
2024-11-30 14:06:19,26.1,20.0,25.79,878.73,25.72
2024-11-30 14:07:19,26.1,20.0,25.77,878.73,26.32
2024-11-30 14:08:19,26.1,20.0,25.77,878.73,25.9
2024-11-30 14:09:19,26.1,20.0,25.74,878.75,26.04
2024-11-30 14:10:19,26.1,20.0,25.74,878.62,26.14
2024-11-30 14:11:19,26.1,20.0,25.75,878.81,26.21
2024-11-30 14:12:19,26.1,20.0,25.76,878.81,26.45
2024-11-30 14:13:19,26.1,20.0,25.76,878.82,26.68
2024-11-30 14:14:19,26.1,20.0,25.76,878.86,27.38
2024-11-30 14:15:19,26.1,20.0,25.76,878.88,27.55
2024-11-30 14:16:19,26.1,20.0,25.76,878.87,27.37
2024-11-30 14:17:19,26.1,20.0,25.73,878.85,27.29
2024-11-30 14:18:19,26.1,20.0,25.71,878.85,27.01
2024-11-30 14:19:19,26.1,20.0,25.7,878.87,26.82
2024-11-30 14:20:19,26.1,20.0,25.71,878.88,26.65
2024-11-30 14:21:19,26.1,20.0,25.71,878.85,26.56
2024-11-30 14:22:19,26.1,20.0,25.69,878.87,26.56
2024-11-30 14:23:19,26.1,20.0,25.71,878.86,26.48
2024-11-30 14:24:19,26.1,20.0,25.7,878.86,26.29
2024-11-30 14:25:19,26.1,20.0,25.68,878.88,26.26
2024-11-30 14:26:19,26.1,20.0,25.69,878.92,26.18
2024-11-30 14:27:19,26.1,20.0,25.68,878.92,26.16
2024-11-30 14:28:19,26.1,20.0,25.68,878.95,26.06
2024-11-30 14:29:19,26.1,20.0,25.68,878.97,26.11
2024-11-30 14:30:19,26.1,20.0,25.67,878.96,25.98
2024-11-30 14:31:19,26.1,20.0,25.67,878.97,25.87
2024-11-30 14:32:19,26.1,20.0,25.65,878.98,25.89
2024-11-30 14:33:19,26.1,20.0,25.64,878.99,25.88
2024-11-30 14:34:19,26.1,20.0,25.66,879.06,25.78
2024-11-30 14:35:19,26.0,20.0,25.65,879.02,25.81
2024-11-30 14:36:19,26.0,20.0,25.64,879.07,25.69
2024-11-30 14:37:19,26.0,20.0,25.64,879.05,25.75
2024-11-30 14:38:19,26.0,20.0,25.63,879.1,25.75
2024-11-30 14:39:19,26.0,20.0,25.63,879.14,25.71
2024-11-30 14:40:19,26.0,20.0,25.62,879.14,25.67
2024-11-30 14:41:19,26.0,20.0,25.62,879.16,25.64
2024-11-30 14:42:19,26.0,20.0,25.61,879.17,25.56
2024-11-30 14:43:19,26.0,20.0,25.61,879.16,25.54
2024-11-30 14:44:19,26.0,20.0,25.61,879.2,25.84
2024-11-30 14:45:19,26.0,20.0,25.59,879.2,25.71
2024-11-30 14:46:19,26.0,20.0,25.58,879.28,25.97
2024-11-30 14:47:19,25.9,20.0,25.59,879.26,25.95
2024-11-30 14:48:19,25.9,20.0,25.58,879.26,25.68
2024-11-30 14:49:19,25.9,20.0,25.56,879.3,26.18
2024-11-30 14:50:19,25.9,20.0,25.54,879.28,26.08
2024-11-30 14:51:19,25.9,20.0,25.56,879.28,26.04
2024-11-30 14:52:19,25.9,20.0,25.53,879.31,26.13
2024-11-30 14:53:19,25.9,20.0,25.53,879.37,26.14
2024-11-30 14:54:19,25.9,20.0,25.53,879.35,26.45
2024-11-30 14:55:19,25.9,20.0,25.54,879.44,27.39
2024-11-30 14:56:19,25.9,20.0,25.54,879.43,26.52
2024-11-30 14:57:19,25.9,20.0,25.56,879.44,26.69
2024-11-30 14:58:19,26.0,20.0,25.55,879.43,27.52
2024-11-30 14:59:19,26.0,20.0,25.53,879.4,27.79
2024-11-30 15:00:19,25.9,20.0,25.54,879.38,27.4
2024-11-30 15:01:19,25.9,20.0,25.56,879.4,27.17
2024-11-30 15:02:19,26.0,20.0,25.58,879.44,26.83
2024-11-30 15:03:19,26.0,20.0,25.57,879.36,27.94
2024-11-30 15:04:19,26.0,20.0,25.57,879.34,27.92
2024-11-30 15:05:19,26.0,20.0,25.57,879.34,28.12
2024-11-30 15:06:19,26.0,20.0,25.54,879.35,27.21
2024-11-30 15:07:19,26.0,20.0,25.49,879.39,27.94
2024-11-30 15:08:19,25.9,20.0,25.47,879.34,27.72
2024-11-30 15:09:19,25.8,20.0,25.47,879.29,27.63
2024-11-30 15:10:19,25.8,20.0,25.5,879.31,27.38
2024-11-30 15:11:19,25.8,20.0,25.51,879.34,27.57
2024-11-30 15:12:19,25.8,20.0,25.53,879.34,27.54
2024-11-30 15:13:19,25.9,20.0,25.55,879.35,28.01
2024-11-30 15:14:19,25.9,20.0,25.56,879.35,28.03
2024-11-30 15:15:19,26.0,20.0,25.57,879.36,28.05
2024-11-30 15:16:19,26.0,20.0,25.58,879.39,28.08
2024-11-30 15:17:19,26.0,20.0,25.58,879.41,28.16
2024-11-30 15:18:19,26.0,20.0,25.57,879.42,28.49
2024-11-30 15:19:19,26.0,20.0,25.58,879.43,28.27
2024-11-30 15:20:19,26.1,20.0,25.58,879.41,28.2
2024-11-30 15:21:19,26.0,20.0,25.55,879.41,26.91
2024-11-30 15:22:19,26.1,20.0,25.51,879.4,27.95
2024-11-30 15:23:19,25.9,20.0,25.54,879.36,28.3
2024-11-30 15:24:19,25.9,20.0,25.56,879.36,27.83
2024-11-30 15:25:19,26.0,20.0,25.56,879.33,28.35
2024-11-30 15:26:19,26.0,20.0,25.56,879.34,28.22
2024-11-30 15:27:19,26.0,20.0,25.56,879.38,28.36
2024-11-30 15:28:19,25.9,20.0,25.54,879.34,28.35
2024-11-30 15:29:19,25.9,20.0,25.57,879.36,28.56
2024-11-30 15:30:19,26.0,20.0,25.59,879.37,28.59
2024-11-30 15:31:19,26.0,20.0,25.59,879.38,28.56
2024-11-30 15:32:19,26.0,20.0,25.59,879.46,28.52
2024-11-30 15:33:19,26.0,20.0,25.59,879.41,28.42
2024-11-30 15:34:19,26.0,20.0,25.56,879.4,28.03
2024-11-30 15:35:19,26.0,20.0,25.55,879.4,28.27
2024-11-30 15:36:19,25.9,20.0,25.54,879.36,28.37
2024-11-30 15:37:19,25.9,20.0,25.57,879.39,28.46
2024-11-30 15:38:19,25.9,20.0,25.58,879.39,28.51
2024-11-30 15:39:19,26.0,20.0,25.6,879.41,29.11
2024-11-30 15:40:19,26.1,20.0,25.6,879.42,28.74
2024-11-30 15:41:19,25.9,20.0,25.61,879.42,29.08
2024-11-30 15:42:19,26.0,20.0,25.59,879.43,29.51
2024-11-30 15:43:19,26.0,20.0,25.55,879.47,29.58
2024-11-30 15:44:19,25.9,20.0,25.57,879.48,28.92
2024-11-30 15:45:19,25.9,20.0,25.58,879.48,29.28
2024-11-30 15:46:19,25.9,20.0,25.59,879.53,29.07
2024-11-30 15:47:19,25.9,20.0,25.61,879.53,29.18
2024-11-30 15:48:19,26.0,20.0,25.62,879.53,29.45
2024-11-30 15:49:19,26.0,20.0,25.63,879.58,29.35
2024-11-30 15:50:19,26.1,20.0,25.62,879.59,29.43
2024-11-30 15:51:19,26.0,20.0,25.63,879.62,29.74
2024-11-30 15:52:19,26.1,20.0,25.64,879.66,29.4
2024-11-30 15:53:19,26.2,20.0,25.64,879.72,29.63
2024-11-30 15:54:19,26.1,20.0,25.64,879.69,29.35
2024-11-30 15:55:19,26.1,20.0,25.61,879.69,29.65
2024-11-30 15:56:19,26.1,20.0,25.6,879.68,29.66
2024-11-30 15:57:19,26.0,20.0,25.6,879.69,29.75
2024-11-30 15:58:19,26.1,20.0,25.61,879.66,29.88
2024-11-30 15:59:19,24.5,20.0,24.3,880.68,27.78
2024-11-30 16:00:19,24.7,20.0,24.52,880.64,25.97
2024-11-30 16:01:19,24.3,20.0,24.61,880.59,25.38
2024-11-30 16:02:19,24.3,20.0,24.65,880.6,25.36
2024-11-30 16:03:19,24.5,20.0,24.66,880.61,26.49
2024-11-30 16:04:19,24.5,20.0,24.7,880.62,25.81
2024-11-30 16:05:19,24.6,20.0,24.72,880.59,25.58
2024-11-30 16:06:19,24.8,20.0,25.03,880.56,25.49
2024-11-30 16:07:19,24.9,20.0,25.18,880.55,25.4
2024-11-30 16:08:19,24.9,20.0,24.93,880.64,25.76
2024-11-30 16:09:19,25.0,20.0,24.9,880.63,26.04
2024-11-30 16:10:19,25.1,20.0,24.93,880.69,26.04
2024-11-30 16:11:19,25.2,20.0,25.01,880.72,26.13
2024-11-30 16:12:19,25.2,20.0,25.09,880.67,26.05
2024-11-30 16:13:19,25.2,20.0,25.17,880.66,25.94
2024-11-30 16:14:19,25.2,20.0,25.22,880.71,25.83
2024-11-30 16:15:19,25.3,20.0,25.28,880.7,25.84
2024-11-30 16:16:19,25.3,20.0,25.31,880.69,25.83
2024-11-30 16:17:19,25.3,20.0,25.32,880.75,25.79
2024-11-30 16:18:19,25.3,20.0,25.34,880.77,25.85
2024-11-30 16:19:19,25.3,20.0,25.36,880.8,25.87
2024-11-30 16:20:19,25.4,20.0,25.33,880.87,25.76
2024-11-30 16:21:19,25.4,20.0,25.34,880.93,25.86
2024-11-30 16:22:19,25.4,20.0,25.33,880.84,25.87
2024-11-30 16:23:19,25.4,20.0,25.32,880.86,25.8
2024-11-30 16:24:19,25.3,20.0,25.33,880.91,25.8
2024-11-30 16:25:19,25.4,20.0,25.33,880.92,25.8
2024-11-30 16:26:19,25.3,20.0,25.32,880.98,25.8
2024-11-30 16:27:19,25.3,20.0,25.33,880.98,25.79
2024-11-30 16:28:19,25.3,20.0,25.34,881.07,25.77
2024-11-30 16:29:19,25.3,20.0,25.37,881.03,25.71
2024-11-30 16:30:19,25.3,20.0,25.38,881.07,25.69
2024-11-30 16:31:19,25.3,20.0,25.38,881.07,25.63
2024-11-30 16:32:19,25.3,20.0,25.39,881.04,25.61
2024-11-30 16:33:19,25.3,20.0,25.37,881.06,25.63
2024-11-30 16:34:19,25.3,20.0,25.36,881.09,25.76
2024-11-30 16:35:19,25.3,20.0,25.35,881.07,25.75
2024-11-30 16:36:19,25.3,20.0,25.33,881.12,25.79
2024-11-30 16:37:19,25.2,20.0,25.32,881.11,25.78
2024-11-30 16:38:19,25.2,20.0,25.31,881.16,25.89
2024-11-30 16:39:19,25.2,20.0,25.3,881.14,25.94
2024-11-30 16:40:19,25.2,20.0,25.3,881.13,25.91
2024-11-30 16:41:19,25.2,20.0,25.29,881.11,25.88
2024-11-30 16:42:19,25.2,20.0,25.28,881.14,25.97
2024-11-30 16:43:19,25.2,20.0,25.28,881.1,25.97
2024-11-30 16:44:19,25.2,20.0,25.28,881.12,25.89
2024-11-30 16:45:19,25.2,20.0,25.24,881.16,25.93
2024-11-30 16:46:19,25.2,20.0,25.25,881.18,26.12
2024-11-30 16:47:19,25.2,20.0,25.22,881.18,26.37
2024-11-30 16:48:19,25.2,20.0,25.22,881.18,26.33
2024-11-30 16:49:19,25.2,20.0,25.21,881.21,26.31
2024-11-30 16:50:19,25.2,20.0,25.17,881.18,26.59
2024-11-30 16:51:19,25.1,20.0,25.2,881.22,26.58
2024-11-30 16:52:19,25.2,20.0,25.21,881.25,26.66
2024-11-30 16:53:19,25.2,20.0,25.22,881.23,26.59
2024-11-30 16:54:19,25.2,20.0,25.22,881.29,26.44
2024-11-30 16:55:19,25.2,20.0,25.24,881.31,26.59
2024-11-30 16:56:19,25.2,20.0,25.24,881.35,26.66
2024-11-30 16:57:19,25.2,20.0,25.24,881.35,26.76
2024-11-30 16:58:19,25.2,20.0,25.24,881.34,26.62
2024-11-30 16:59:19,25.2,20.0,25.17,881.34,26.73
2024-11-30 17:00:19,25.2,20.0,25.19,881.37,26.63
2024-11-30 17:01:19,25.2,20.0,25.14,881.36,26.79
2024-11-30 17:02:19,25.1,20.0,25.16,881.41,26.74
2024-11-30 17:03:19,25.1,20.0,25.16,881.4,26.8
2024-11-30 17:04:19,25.2,20.0,25.15,881.41,26.93
2024-11-30 17:05:19,25.2,20.0,25.14,881.4,26.92
2024-11-30 17:06:19,25.2,20.0,25.14,881.43,26.92
2024-11-30 17:07:19,25.1,20.0,25.13,881.41,26.93
2024-11-30 17:08:19,25.1,20.0,25.13,881.45,26.86
2024-11-30 17:09:19,25.2,20.0,25.12,881.44,26.84
2024-11-30 17:10:19,25.1,20.0,25.11,881.43,26.84
2024-11-30 17:11:19,25.1,20.0,25.09,881.47,26.8
2024-11-30 17:12:19,25.1,20.0,25.08,881.5,26.82
2024-11-30 17:13:19,25.1,20.0,25.07,881.54,26.76
2024-11-30 17:14:19,25.1,20.0,25.06,881.57,26.79
2024-11-30 17:15:19,25.1,20.0,25.04,881.59,26.77
2024-11-30 17:16:19,25.0,20.0,24.98,881.6,27.19
2024-11-30 17:17:19,25.1,20.0,25.02,881.63,26.9
2024-11-30 17:18:19,25.1,20.0,25.03,881.67,27.01
2024-11-30 17:19:19,25.1,20.0,25.02,881.67,26.84
2024-11-30 17:20:19,25.2,20.0,25.0,881.62,26.87
2024-11-30 17:21:19,25.2,20.0,24.97,881.65,26.98
2024-11-30 17:22:19,25.2,20.0,24.97,881.62,27.05
2024-11-30 17:23:19,25.2,20.0,24.98,881.68,27.02
2024-11-30 17:24:19,25.2,20.0,24.97,881.71,27.29
2024-11-30 17:25:19,25.2,20.0,24.96,881.72,27.4
2024-11-30 17:26:19,25.2,20.0,24.94,881.69,27.31
2024-11-30 17:27:19,25.2,20.0,24.95,881.71,27.24
2024-11-30 17:28:19,25.2,20.0,24.96,881.67,27.22
2024-11-30 17:29:19,25.2,20.0,24.95,881.76,27.2
2024-11-30 17:30:19,25.2,20.0,24.94,881.72,27.04
2024-11-30 17:31:19,25.2,20.0,24.93,881.82,27.15
2024-11-30 17:32:19,25.2,20.0,24.92,881.76,26.97
2024-11-30 17:33:19,25.1,20.0,24.92,881.78,27.1
2024-11-30 17:34:19,25.1,20.0,24.92,881.75,27.1
2024-11-30 17:35:19,25.1,20.0,24.92,881.77,27.03
2024-11-30 17:36:19,25.1,20.0,24.92,881.79,27.15
2024-11-30 17:37:19,25.1,20.0,24.93,881.84,27.1
2024-11-30 17:38:19,25.1,20.0,24.92,881.76,27.11
2024-11-30 17:39:19,25.1,20.0,24.93,881.8,27.15
2024-11-30 17:40:19,25.1,20.0,24.92,881.75,27.17
2024-11-30 17:41:19,25.1,20.0,24.94,881.8,27.11
2024-11-30 17:42:19,25.1,20.0,24.94,881.8,27.13
2024-11-30 17:43:19,25.1,20.0,24.93,881.82,27.15
2024-11-30 17:44:19,25.1,20.0,24.96,881.81,27.13
2024-11-30 17:45:19,25.1,20.0,24.95,881.84,27.13
2024-11-30 17:46:19,25.1,20.0,24.94,881.86,27.21
2024-11-30 17:47:19,25.2,20.0,24.92,881.85,27.15
2024-11-30 17:48:19,25.1,20.0,24.92,881.85,27.16
2024-11-30 17:49:19,25.1,20.0,24.92,881.86,27.1
2024-11-30 17:50:19,25.1,20.0,24.91,881.87,27.14
2024-11-30 17:51:19,25.1,20.0,24.93,881.89,27.15
2024-11-30 17:52:19,25.1,20.0,24.93,881.95,27.11
2024-11-30 17:53:19,25.1,20.0,24.94,881.93,27.19
2024-11-30 17:54:19,25.1,20.0,24.96,881.93,27.44
2024-11-30 17:55:19,25.1,20.0,24.97,881.93,27.28
2024-11-30 17:56:19,25.2,20.0,25.0,881.96,27.28
2024-11-30 17:57:19,25.2,20.0,25.03,881.99,27.18
2024-11-30 17:58:19,25.2,20.0,25.01,881.98,27.07
2024-11-30 17:59:19,25.2,20.0,25.02,881.99,27.22
2024-11-30 18:00:19,25.2,20.0,25.0,882.0,27.3
2024-11-30 18:01:19,25.2,20.0,24.97,881.99,27.52
2024-11-30 18:02:19,25.2,20.0,25.03,881.96,27.17
2024-11-30 18:03:19,25.2,20.0,25.03,882.03,27.18
2024-11-30 18:04:19,25.2,20.0,25.04,882.02,27.08
2024-11-30 18:05:19,25.2,20.0,25.06,882.06,27.2
2024-11-30 18:06:19,25.3,20.0,25.06,882.05,27.13
2024-11-30 18:07:19,25.3,20.0,25.09,882.07,27.09
2024-11-30 18:08:19,25.3,20.0,25.11,882.04,27.05
2024-11-30 18:09:19,25.4,20.0,25.12,882.03,26.87
2024-11-30 18:10:19,25.4,20.0,25.14,882.0,26.99
2024-11-30 18:11:19,25.4,20.0,25.14,882.0,27.09
2024-11-30 18:12:19,25.4,20.0,25.1,882.0,27.2
2024-11-30 18:13:19,25.4,20.0,25.11,881.98,26.92
2024-11-30 18:14:19,25.4,20.0,25.09,882.03,27.23
2024-11-30 18:15:19,25.3,20.0,25.11,882.04,27.07
2024-11-30 18:16:19,25.4,20.0,25.11,882.01,27.01
2024-11-30 18:17:19,25.3,20.0,25.11,882.03,26.89
2024-11-30 18:18:19,25.3,20.0,25.07,882.02,26.93
2024-11-30 18:19:19,25.3,20.0,25.07,882.02,26.83
2024-11-30 18:20:19,25.3,20.0,25.06,882.07,27.09
2024-11-30 18:21:19,25.3,20.0,25.04,882.03,27.08
2024-11-30 18:22:19,25.3,20.0,25.03,882.04,26.89
2024-11-30 18:23:19,25.3,20.0,25.0,882.03,26.96
2024-11-30 18:24:19,25.2,20.0,24.98,882.02,27.05
2024-11-30 18:25:19,25.2,20.0,24.97,882.06,27.02
2024-11-30 18:26:19,25.2,20.0,24.95,882.07,27.04
2024-11-30 18:27:19,25.2,20.0,24.94,882.09,27.07
2024-11-30 18:28:19,25.2,20.0,24.93,882.11,27.22
2024-11-30 18:29:19,25.1,20.0,24.91,882.11,27.21
2024-11-30 18:30:19,25.1,20.0,24.9,882.15,27.14
2024-11-30 18:31:19,25.1,20.0,24.89,882.15,27.12
2024-11-30 18:32:19,25.1,20.0,24.88,882.12,27.12
2024-11-30 18:33:19,25.0,20.0,24.86,882.12,27.12
2024-11-30 18:34:19,25.0,20.0,24.86,882.16,27.07
2024-11-30 18:35:19,25.0,20.0,24.85,882.18,27.11
2024-11-30 18:36:19,25.0,20.0,24.84,882.2,27.14
2024-11-30 18:37:19,25.0,20.0,24.82,882.18,27.18
2024-11-30 18:38:19,25.0,20.0,24.82,882.23,27.04
2024-11-30 18:39:19,25.0,20.0,24.83,882.21,26.92
2024-11-30 18:40:19,25.0,20.0,24.81,882.18,26.97
2024-11-30 18:41:19,25.0,20.0,24.82,882.17,27.22
2024-11-30 18:42:19,25.0,20.0,24.8,882.17,27.04
2024-11-30 18:43:19,25.0,20.0,24.79,882.19,27.08
2024-11-30 18:44:19,25.0,20.0,24.78,882.19,27.12
2024-11-30 18:45:19,25.0,20.0,24.76,882.22,27.07
2024-11-30 18:46:19,24.9,20.0,24.76,882.21,27.09
2024-11-30 18:47:19,24.9,20.0,24.75,882.24,27.19
2024-11-30 18:48:19,24.9,20.0,24.74,882.17,27.11
2024-11-30 18:49:19,24.9,20.0,24.74,882.19,27.05
2024-11-30 18:50:19,24.9,20.0,24.73,882.2,27.05
2024-11-30 18:51:19,24.9,20.0,24.72,882.15,27.04
2024-11-30 18:52:19,24.9,20.0,24.72,882.21,27.05
2024-11-30 18:53:19,24.9,20.0,24.71,882.2,27.06
2024-11-30 18:54:19,24.9,20.0,24.71,882.2,27.04
2024-11-30 18:55:19,24.9,20.0,24.69,882.23,27.04
2024-11-30 18:56:19,24.9,20.0,24.69,882.22,26.98
2024-11-30 18:57:19,24.9,20.0,24.69,882.17,27.01
2024-11-30 18:58:19,24.9,20.0,24.68,882.22,27.0
2024-11-30 18:59:19,24.9,20.0,24.68,882.18,26.96
2024-11-30 19:00:19,24.9,20.0,24.68,882.19,27.0
2024-11-30 19:01:19,24.9,20.0,24.66,882.19,26.97
2024-11-30 19:02:19,24.8,20.0,24.65,882.2,27.02
2024-11-30 19:03:19,24.9,20.0,24.65,882.22,26.97
2024-11-30 19:04:19,24.8,20.0,24.64,882.2,26.98
2024-11-30 19:05:19,24.8,20.0,24.64,882.16,26.99
2024-11-30 19:06:19,24.8,20.0,24.63,882.17,26.94
2024-11-30 19:07:19,24.8,20.0,24.63,882.17,26.94
2024-11-30 19:08:19,24.8,20.0,24.62,882.14,27.08
2024-11-30 19:09:19,24.8,20.0,24.63,882.13,26.89
2024-11-30 19:10:19,21.1,31.4,22.13,886.9,30.69
2024-11-30 19:11:19,22.5,30.4,22.79,886.88,31.8
2024-11-30 19:12:19,22.5,20.0,23.04,886.9,30.02
2024-11-30 19:13:19,22.6,20.0,23.43,886.8,31.19
2024-11-30 19:14:19,22.5,20.0,23.49,886.81,30.4
2024-11-30 19:15:19,22.5,20.0,23.81,886.8,29.1
2024-11-30 19:16:19,22.5,20.0,24.25,886.79,29.44
2024-11-30 19:17:19,22.5,20.0,24.35,886.83,27.47
2024-11-30 19:18:19,22.5,20.0,24.44,886.83,27.58
2024-11-30 19:19:19,22.4,20.0,24.49,886.81,27.42
2024-11-30 19:20:19,22.2,20.0,24.62,886.83,26.84
2024-11-30 19:21:19,22.0,20.0,23.94,886.86,26.48
2024-11-30 19:22:19,22.0,20.0,23.38,886.88,27.57
2024-11-30 19:23:19,21.8,20.0,22.74,886.95,28.31
2024-11-30 19:24:19,21.5,20.0,22.27,886.93,28.88
2024-11-30 19:25:19,21.3,20.0,21.9,886.96,29.45
2024-11-30 19:26:19,20.9,20.0,21.57,886.94,30.16
2024-11-30 19:27:19,20.7,20.0,21.28,886.97,30.83
2024-11-30 19:28:19,20.6,20.0,21.13,886.97,30.69
2024-11-30 19:29:19,20.4,20.0,20.93,887.0,31.27
2024-11-30 19:30:19,20.4,20.0,20.8,886.98,31.0
2024-11-30 19:31:19,20.3,20.0,20.63,887.02,31.14
2024-11-30 19:32:19,20.2,20.0,20.51,887.0,31.24
2024-11-30 19:33:19,20.2,20.0,20.42,887.08,31.31
2024-11-30 19:34:19,20.1,20.0,20.33,887.11,31.53
2024-11-30 19:35:19,20.1,20.0,20.27,887.13,31.5
2024-11-30 19:36:19,20.1,20.0,20.17,887.0,31.71
2024-11-30 19:37:19,20.1,20.0,20.09,887.01,31.72
2024-11-30 19:38:19,20.1,20.0,20.03,886.99,31.88
2024-11-30 19:39:19,20.1,20.0,19.97,886.93,31.97
2024-11-30 19:40:19,20.0,20.0,19.92,886.93,32.21
2024-11-30 19:41:19,20.1,20.0,19.92,886.93,32.84
2024-11-30 19:42:19,20.0,20.0,19.92,886.91,32.86
2024-11-30 19:43:19,20.1,28.2,19.92,886.94,32.39
2024-11-30 19:44:19,20.1,20.0,19.92,886.93,32.54
2024-11-30 19:45:19,20.2,20.0,19.92,886.98,32.28
2024-11-30 19:46:19,20.1,20.0,19.94,886.97,32.41
2024-11-30 19:47:19,20.2,20.0,19.93,886.95,31.93
2024-11-30 19:48:19,20.2,20.0,19.93,886.9,31.77
